sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
ORD053188,CAT09,9644,20209483,20235233,20237114,4592.06,16,422.93
ORD053189,CAT17,8980,20231173,20226842,20233827,3794.14,10,151.21
ORD053190,CAT07,1725,20218668,20220783,20220651,116.95,12,56.68
ORD053191,CAT04,5822,20216689,20221458,20206340,4298.73,16,161.56
ORD053192,CAT33,13253,20230634,20207883,20205468,4245.62,13,9.35
ORD053193,CAT34,8526,20204653,20222532,20201578,4314.39,5,28.7
ORD053194,CAT02,13624,20208780,20210986,20214658,4687.95,2,210.82
ORD053195,CAT31,7197,20202191,20236757,20221315,1277.29,18,470.3
ORD053196,CAT34,16175,20215941,20213817,20236250,4780.28,9,54.73
ORD053197,CAT29,1041,20210547,20207854,20204738,3082.84,9,271.11
ORD053198,CAT25,766,20229131,20212788,20208821,4266.98,1,17.99
ORD053199,CAT16,9557,20214425,20210022,20228526,3207.89,2,194.32
ORD053200,CAT04,4696,20214515,20210213,20204176,1951.51,12,263.14
ORD053201,CAT17,17562,20219198,20237700,20204177,158.64,16,367.08
ORD053202,CAT06,10984,20204882,20226896,20220683,3527.81,17,104.29
ORD053203,CAT06,11476,20227304,20234216,20230303,4150.01,14,282.22
ORD053204,CAT32,18218,20228486,20229872,20227930,2940.24,9,463.34
ORD053205,CAT34,6462,20202837,20204715,20236079,4400.47,13,425.6
ORD053206,CAT18,6891,20230810,20212256,20233533,2098.95,11,57.17
ORD053207,CAT17,8228,20209845,20237404,20206725,1241.13,14,285.1
ORD053208,CAT15,3478,20219322,20221692,20237529,2867.8,19,60.27
ORD053209,CAT25,14709,20206220,20206283,20236888,2645.64,10,184.71
ORD053210,CAT31,13736,20207139,20203362,20221535,1693.0,17,433.22
ORD053211,CAT26,13414,20226446,20217069,20217713,1282.28,2,338.7
ORD053212,CAT20,69,20225265,20227919,20207292,4091.89,18,253.59
ORD053213,CAT14,3667,20222181,20235352,20202128,4830.69,17,265.28
ORD053214,CAT25,13720,20223054,20210236,20204889,1057.22,1,337.54
ORD053215,CAT25,13747,20217709,20205443,20219091,2568.15,15,152.07
ORD053216,CAT04,15429,20205824,20216476,20202179,2257.48,17,341.26
ORD053217,CAT24,17371,20230134,20221479,20225432,2394.18,8,280.08
ORD053218,CAT13,9585,20225298,20201818,20201475,2428.44,8,335.33
ORD053219,CAT05,16794,20202823,20214720,20213166,3594.55,2,142.73
ORD053220,CAT33,115,20209527,20222097,20203203,1356.98,1,279.42
ORD053221,CAT30,3926,20203522,20214603,20220867,2879.34,14,353.65
ORD053222,CAT32,1072,20209112,20201637,20200968,2725.3,6,69.63
ORD053223,CAT28,14588,20230014,20204324,20206961,1992.02,3,140.3
ORD053224,CAT11,12895,20217422,20209950,20231924,1079.29,9,90.04
ORD053225,CAT28,4153,20213064,20235931,20206630,4628.59,19,464.84
ORD053226,CAT25,762,20223524,20200240,20218535,247.67,12,298.7
ORD053227,CAT03,2587,20205952,20211721,20224834,3776.15,6,422.91
ORD053228,CAT34,9930,20227271,20219513,20239077,1537.56,2,321.32
ORD053229,CAT11,16368,20201148,20230792,20213307,135.19,8,365.17
ORD053230,CAT03,6509,20216288,20205302,20214923,1991.88,2,234.11
ORD053231,CAT06,3653,20211610,20222541,20224227,3565.47,19,148.23
ORD053232,CAT03,5479,20228679,20236057,20212329,2063.15,10,249.63
ORD053233,CAT20,4926,20208947,20233711,20235286,1223.74,17,237.27
ORD053234,CAT20,7745,20215554,20203307,20236247,3597.39,3,196.13
ORD053235,CAT11,2065,20207973,20236997,20232510,3592.52,14,94.8
ORD053236,CAT18,6998,20218076,20212884,20220581,4259.47,16,67.34
ORD053237,CAT23,6233,20218343,20201580,20223640,4705.84,9,105.59
ORD053238,CAT31,2997,20206670,20233471,20230053,2390.03,7,135.09
ORD053239,CAT24,3603,20210591,20205962,20226710,1081.38,1,389.64
ORD053240,CAT29,9004,20216786,20201205,20228684,3955.65,17,143.89
ORD053241,CAT27,17711,20213774,20210623,20215980,2502.62,12,200.17
ORD053242,CAT17,4538,20222471,20211083,20201058,4508.74,14,416.47
ORD053243,CAT23,5192,20201275,20209557,20205460,1418.32,2,464.89
ORD053244,CAT36,269,20201111,20217474,20225610,1596.65,15,235.26
ORD053245,CAT14,17538,20216885,20206202,20230867,4049.14,18,97.82
ORD053246,CAT24,17203,20207896,20204273,20219683,4463.96,15,136.65
ORD053247,CAT30,17085,20231173,20224134,20232345,3675.14,4,268.74
ORD053248,CAT07,16785,20205111,20205282,20239522,4059.67,17,247.31
ORD053249,CAT31,12986,20225334,20217519,20221134,4776.93,13,279.66
ORD053250,CAT33,13306,20210013,20203634,20240011,3136.89,13,243.08
ORD053251,CAT21,11681,20207528,20223135,20228977,4623.93,12,214.85
ORD053252,CAT01,16674,20208258,20212257,20213692,2797.77,7,396.7
ORD053253,CAT36,14263,20201414,20233465,20201829,664.04,3,333.54
ORD053254,CAT25,14112,20218820,20208271,20206318,351.84,14,426.81
ORD053255,CAT14,17714,20230420,20228817,20203109,762.04,14,414.31
ORD053256,CAT27,5825,20208266,20205001,20201551,1364.73,11,212.25
ORD053257,CAT03,2172,20220918,20226169,20239328,4721.59,6,473.12
ORD053258,CAT23,3377,20205446,20222166,20224665,3906.93,5,307.52
ORD053259,CAT35,4921,20214531,20211308,20238564,1386.17,10,319.66
ORD053260,CAT07,17462,20214640,20235842,20236865,1218.55,16,215.81
ORD053261,CAT12,2598,20206526,20238998,20212614,848.71,5,99.94
ORD053262,CAT17,11162,20211329,20216116,20240017,4569.22,3,445.45
ORD053263,CAT07,9668,20203066,20209465,20238569,2262.19,16,238.63
ORD053264,CAT33,10509,20206836,20218865,20209095,526.88,1,231.83
ORD053265,CAT16,5190,20222806,20204484,20224234,147.52,9,27.74
ORD053266,CAT11,16019,20215154,20228026,20229917,1591.51,19,399.96
ORD053267,CAT36,15807,20202605,20217624,20213084,2820.71,12,123.4
ORD053268,CAT02,9017,20228429,20214243,20236628,909.9,7,235.55
ORD053269,CAT01,5582,20207606,20213703,20204000,4035.02,10,40.92
ORD053270,CAT11,15779,20208209,20234022,20215690,1344.2,2,51.74
ORD053271,CAT13,1582,20222949,20213479,20230258,235.47,4,273.78
ORD053272,CAT29,13359,20222168,20236240,20220305,794.36,15,286.71
ORD053273,CAT20,567,20225653,20202013,20205095,3545.64,5,295.09
ORD053274,CAT25,3290,20209574,20238027,20201925,3166.68,18,224.13
ORD053275,CAT02,12397,20217525,20212062,20214150,1158.29,16,180.18
ORD053276,CAT16,7490,20220175,20220266,20239940,1856.46,1,368.94
ORD053277,CAT25,14720,20215661,20226645,20214939,268.07,11,427.43
ORD053278,CAT14,11729,20229845,20237478,20225392,4218.9,17,278.68
ORD053279,CAT06,7175,20218414,20214666,20231161,573.95,19,36.58
ORD053280,CAT26,8984,20215896,20227058,20238653,2725.65,16,208.3
ORD053281,CAT12,17456,20223713,20231523,20202702,3400.76,10,412.22
ORD053282,CAT26,10815,20218370,20220269,20221289,4668.27,6,184.21
ORD053283,CAT32,5780,20203282,20233226,20233331,2874.96,2,77.18
ORD053284,CAT27,8148,20228548,20230558,20224250,1530.41,17,151.36
ORD053285,CAT36,17189,20201954,20235559,20209192,2255.57,6,225.21
ORD053286,CAT12,18349,20226935,20213405,20212278,1708.77,15,338.32
ORD053287,CAT10,12362,20201682,20230811,20205406,3397.88,18,147.15
ORD053288,CAT29,9941,20206971,20211092,20219214,1445.65,14,480.76
ORD053289,CAT01,15525,20227800,20202015,20202958,315.36,6,477.57
ORD053290,CAT07,12473,20213820,20213384,20215588,1114.64,4,252.36
ORD053291,CAT06,13177,20213188,20225567,20234112,3995.78,4,29.38
ORD053292,CAT05,8353,20228351,20215532,20232084,2461.32,7,485.29
ORD053293,CAT32,7473,20230160,20236252,20236425,1860.85,2,56.14
ORD053294,CAT03,469,20228267,20200617,20226329,1878.46,7,335.01
ORD053295,CAT13,1535,20214054,20204541,20215597,4550.05,7,323.53
ORD053296,CAT31,8483,20219424,20237022,20220214,4848.22,16,33.09
ORD053297,CAT09,17588,20219896,20236414,20231525,3158.26,4,281.7
ORD053298,CAT18,167,20201382,20202073,20214404,206.19,11,272.95
ORD053299,CAT07,12384,20202289,20235472,20202541,1145.14,16,111.56
ORD053300,CAT23,8255,20211606,20213557,20204062,3822.91,7,316.38
ORD053301,CAT17,12013,20205628,20216139,20228131,364.32,8,99.38
ORD053302,CAT37,10698,20219277,20213224,20222298,90.34,18,423.7
ORD053303,CAT31,7638,20208756,20224633,20237496,1987.48,1,312.93
ORD053304,CAT17,7537,20216455,20238381,20239988,4612.55,13,150.62
ORD053305,CAT36,15337,20217175,20202955,20214945,13.15,14,182.28
ORD053306,CAT15,14898,20213682,20222929,20237322,4876.07,4,6.78
ORD053307,CAT09,4917,20220437,20235633,20213643,4919.46,19,111.04
ORD053308,CAT01,4051,20223196,20204727,20200392,866.59,2,333.5
ORD053309,CAT27,560,20219975,20226557,20227882,73.43,13,57.2
ORD053310,CAT01,1499,20228551,20201527,20238306,1364.18,18,322.14
ORD053311,CAT24,357,20201772,20211841,20217349,1244.14,9,494.28
ORD053312,CAT36,10773,20221685,20224925,20203099,1475.57,2,314.31
ORD053313,CAT21,7565,20229117,20234532,20218676,3284.65,7,62.7
ORD053314,CAT01,5503,20227652,20231761,20223354,97.56,1,257.75
ORD053315,CAT20,4457,20212045,20233965,20230044,3482.52,1,492.31
ORD053316,CAT09,18107,20218382,20200351,20200423,2366.74,8,59.48
ORD053317,CAT37,6948,20220577,20208298,20221969,1858.65,18,147.51
ORD053318,CAT30,6505,20221499,20201107,20218797,165.35,13,337.32
ORD053319,CAT03,17468,20211517,20220469,20221777,4425.72,6,24.88
ORD053320,CAT14,9336,20215588,20222296,20208439,789.7,5,131.64
ORD053321,CAT28,3504,20205726,20201802,20234803,1658.15,6,60.52
ORD053322,CAT23,403,20212054,20213966,20216112,4150.64,16,325.77
ORD053323,CAT25,17416,20229178,20222130,20219512,4927.33,15,9.28
ORD053324,CAT37,13111,20227126,20229867,20236288,451.53,6,46.19
ORD053325,CAT29,16092,20228521,20201919,20221250,2988.74,1,330.17
ORD053326,CAT11,13507,20215067,20208497,20210925,1937.46,5,448.11
ORD053327,CAT15,15424,20226915,20228073,20209650,4186.77,13,309.93
ORD053328,CAT16,8117,20204105,20229540,20210928,4059.21,9,200.02
ORD053329,CAT01,5623,20211421,20223152,20239635,1966.99,5,90.31
ORD053330,CAT23,16062,20205573,20223096,20224532,1882.87,3,292.58
ORD053331,CAT23,2116,20210516,20201136,20218837,2404.37,18,401.11
ORD053332,CAT19,13917,20204497,20218837,20210496,1769.54,2,81.51
ORD053333,CAT16,18028,20221624,20204828,20206594,4510.49,15,161.66
ORD053334,CAT13,9426,20227611,20231983,20214553,3519.19,18,451.47
ORD053335,CAT31,5942,20219596,20222712,20231534,1028.82,2,208.48
ORD053336,CAT16,8666,20216501,20202396,20209921,3362.52,8,186.87
ORD053337,CAT05,17837,20211455,20233132,20231323,1688.87,7,367.14
ORD053338,CAT14,11383,20220471,20212320,20211973,1585.44,6,16.46
ORD053339,CAT13,14955,20214052,20208184,20219234,26.7,14,87.68
ORD053340,CAT14,13430,20220151,20229606,20218541,2350.78,3,277.88
ORD053341,CAT35,12490,20214055,20209171,20232005,2543.0,10,114.39
ORD053342,CAT36,9642,20219702,20201425,20231274,62.04,1,7.57
ORD053343,CAT03,3993,20222408,20212553,20204387,4530.37,2,61.49
ORD053344,CAT01,1323,20227874,20215605,20230706,1085.99,2,447.87
ORD053345,CAT18,88,20207783,20235055,20219215,3445.85,12,196.71
ORD053346,CAT24,4362,20202198,20219792,20213801,216.6,10,307.28
ORD053347,CAT25,5181,20219560,20227003,20215524,2290.52,7,315.38
ORD053348,CAT15,10060,20230048,20207243,20201867,3619.13,4,165.31
ORD053349,CAT34,17047,20216958,20228283,20209915,2665.47,2,150.31
ORD053350,CAT36,1041,20207105,20235407,20235361,4068.59,16,357.19
ORD053351,CAT12,11772,20210338,20200843,20232652,3175.85,11,243.53
ORD053352,CAT18,8383,20202836,20225114,20209807,2079.34,3,128.29
ORD053353,CAT07,4446,20229045,20203222,20234089,717.82,11,175.2
ORD053354,CAT11,6233,20206065,20202927,20204686,2501.55,15,452.72
ORD053355,CAT11,8889,20205549,20201974,20215355,1666.76,15,266.62
ORD053356,CAT27,17669,20228330,20234296,20203655,1527.18,8,292.42
ORD053357,CAT02,8737,20208042,20200832,20239054,2163.24,15,31.0
ORD053358,CAT17,2064,20223510,20237912,20221678,4287.51,19,410.82
ORD053359,CAT03,13593,20222865,20212553,20215801,373.41,11,404.57
ORD053360,CAT11,17764,20209707,20236960,20210889,2566.96,6,397.78
ORD053361,CAT23,12578,20226769,20206922,20219927,40.67,19,350.55
ORD053362,CAT04,1400,20205441,20213665,20215618,1568.19,2,320.19
ORD053363,CAT26,7214,20214946,20235564,20203295,1297.56,10,278.75
ORD053364,CAT07,4399,20219419,20217356,20231062,3539.26,14,175.23
ORD053365,CAT23,2715,20212521,20230941,20201567,4398.52,2,364.4
ORD053366,CAT02,976,20208165,20209812,20200334,880.15,2,15.78
ORD053367,CAT29,4262,20219879,20214776,20234666,4697.26,12,288.78
ORD053368,CAT29,2156,20229105,20204252,20224974,4304.92,2,266.7
ORD053369,CAT13,10900,20211477,20215162,20206148,1700.76,11,393.36
ORD053370,CAT20,10383,20206267,20202188,20222272,2259.25,9,407.57
ORD053371,CAT03,17047,20214214,20211957,20209482,4005.23,7,53.79
ORD053372,CAT14,2803,20222250,20222243,20214659,2713.91,15,356.13
ORD053373,CAT01,4883,20205701,20222515,20240061,1722.75,15,336.25
ORD053374,CAT13,17668,20226418,20230148,20205657,2950.36,19,74.13
ORD053375,CAT12,15228,20218962,20235525,20201066,2674.39,6,313.39
ORD053376,CAT30,17775,20228985,20232904,20228642,3405.47,14,285.33
ORD053377,CAT29,13157,20224472,20224428,20213420,3489.68,14,311.11
ORD053378,CAT23,11851,20215370,20239740,20207606,1699.8,19,284.49
ORD053379,CAT08,17593,20209643,20210357,20202816,1846.1,19,207.8
ORD053380,CAT04,13115,20229095,20237237,20231464,191.65,8,99.38
ORD053381,CAT06,4859,20215098,20203835,20209111,220.99,1,268.53
ORD053382,CAT26,1527,20212522,20234654,20237786,912.43,11,331.2
ORD053383,CAT31,11820,20205996,20217834,20218717,3488.2,4,250.54
ORD053384,CAT28,14966,20229413,20231355,20220022,3276.33,14,24.73
ORD053385,CAT29,2095,20208076,20236735,20226063,776.5,2,287.0
ORD053386,CAT35,10380,20212253,20229588,20221868,3295.89,11,439.35
ORD053387,CAT36,17935,20220685,20221884,20219487,4705.04,6,103.41
ORD053388,CAT07,12445,20201216,20200835,20218376,4532.27,16,230.09
ORD053389,CAT25,11550,20221406,20202719,20215844,509.51,7,157.49
ORD053390,CAT14,8506,20217426,20225904,20234583,3459.82,1,301.99
ORD053391,CAT25,1078,20222187,20201648,20216186,663.75,7,99.64
ORD053392,CAT36,107,20230601,20207507,20231612,942.97,15,478.02
ORD053393,CAT19,4324,20222044,20202282,20220599,4777.9,3,449.36
ORD053394,CAT04,273,20216670,20207638,20235786,2912.44,8,221.62
ORD053395,CAT09,1409,20228959,20211530,20202584,1691.45,17,323.0
ORD053396,CAT06,15157,20202569,20221635,20237080,1680.63,1,465.73
ORD053397,CAT01,7155,20226694,20232743,20234017,2994.25,3,458.87
ORD053398,CAT28,6945,20200531,20213466,20238290,1928.4,2,45.73
ORD053399,CAT34,17307,20210802,20238099,20209874,2608.38,13,383.01
ORD053400,CAT13,15321,20226094,20220634,20235672,4617.2,2,190.42
ORD053401,CAT06,6231,20223118,20215108,20205611,366.1,18,50.38
ORD053402,CAT10,17273,20230904,20209511,20214573,2468.51,6,44.39
ORD053403,CAT18,4195,20216930,20217218,20227846,3646.12,6,340.99
ORD053404,CAT33,10312,20215572,20206120,20223968,334.5,16,458.83
ORD053405,CAT24,2977,20230037,20201000,20206776,3951.86,8,479.18
ORD053406,CAT13,12761,20215260,20219919,20231718,4885.66,8,474.23
ORD053407,CAT10,276,20224050,20205948,20214395,3358.9,4,212.59
ORD053408,CAT08,3754,20224551,20233746,20228520,4897.64,8,276.9
ORD053409,CAT36,4757,20203759,20227855,20201657,2340.56,15,446.22
ORD053410,CAT23,4561,20220643,20210637,20218449,2060.93,2,271.14
ORD053411,CAT24,5607,20225697,20209576,20220673,3793.49,18,327.17
ORD053412,CAT23,14694,20228916,20231359,20231658,3898.31,7,431.09
ORD053413,CAT03,108,20225731,20202776,20220017,3588.8,13,438.9
ORD053414,CAT08,251,20202827,20213300,20215425,2013.82,5,248.81
ORD053415,CAT25,5791,20228034,20212583,20200795,820.89,12,340.37
ORD053416,CAT05,8473,20201559,20220751,20211334,3388.01,2,236.68
ORD053417,CAT36,16847,20202137,20203625,20230792,2054.22,18,256.59
ORD053418,CAT35,17367,20201319,20223891,20231094,2512.96,9,219.28
ORD053419,CAT22,8854,20224617,20237411,20216836,4323.73,7,194.33
ORD053420,CAT01,15529,20204986,20221779,20231495,744.02,1,163.03
ORD053421,CAT02,14146,20221416,20222574,20202657,4307.47,15,441.8
ORD053422,CAT03,15931,20213384,20207952,20200347,2350.99,16,141.3
ORD053423,CAT31,1529,20200158,20238210,20211878,1903.86,10,489.62
ORD053424,CAT32,15569,20219761,20224403,20215878,1248.79,16,271.86
ORD053425,CAT01,1461,20226256,20219387,20200724,1131.15,7,382.51
ORD053426,CAT08,1247,20229969,20237909,20238014,835.12,11,482.75
ORD053427,CAT01,1222,20207031,20240031,20200942,2148.62,12,47.02
ORD053428,CAT37,13432,20200847,20235643,20205097,2678.39,2,196.9
ORD053429,CAT37,12841,20222985,20213188,20201657,1802.11,5,208.02
ORD053430,CAT20,5229,20205235,20222773,20233821,1260.26,16,44.62
ORD053431,CAT10,12212,20220338,20223053,20220264,3633.63,4,37.24
ORD053432,CAT24,15057,20213593,20218953,20207791,2701.5,4,448.77
ORD053433,CAT28,14867,20212151,20210008,20200790,4511.81,2,262.33
ORD053434,CAT10,13520,20230435,20210552,20214104,2301.99,16,419.6
ORD053435,CAT26,73,20204460,20234321,20216517,888.53,16,201.09
ORD053436,CAT31,6425,20225263,20204612,20221179,2276.25,3,107.36
ORD053437,CAT07,547,20230309,20205236,20227907,384.75,10,82.47
ORD053438,CAT26,17436,20227760,20230933,20235715,4500.84,12,410.88
ORD053439,CAT08,485,20230289,20222551,20226484,818.67,15,177.32
ORD053440,CAT25,17917,20211965,20232359,20238135,4238.53,2,74.55
ORD053441,CAT21,6676,20201639,20214548,20201879,3195.4,5,457.77
ORD053442,CAT01,11460,20218819,20232817,20210567,4054.05,15,328.09
ORD053443,CAT06,13182,20211461,20215991,20212218,89.51,5,333.98
ORD053444,CAT28,6874,20223898,20211325,20203097,3140.35,3,200.36
ORD053445,CAT04,3462,20206261,20204481,20216754,10.38,19,424.97
ORD053446,CAT07,591,20223539,20233517,20212341,735.68,2,76.11
ORD053447,CAT27,15722,20223471,20200678,20206519,2764.5,2,307.02
ORD053448,CAT35,17071,20205008,20230596,20225173,1629.13,5,40.35
ORD053449,CAT16,6396,20211126,20214971,20202253,2463.07,5,126.43
ORD053450,CAT15,2527,20218914,20212050,20227305,1833.01,4,398.24
ORD053451,CAT13,2107,20217381,20225499,20237262,1649.02,5,484.53
ORD053452,CAT03,17267,20217169,20208924,20225957,1863.31,17,351.57
ORD053453,CAT33,3039,20212193,20219757,20205900,3648.59,2,193.3
ORD053454,CAT17,2919,20224525,20233189,20234510,1780.56,11,293.23
ORD053455,CAT15,7547,20220478,20224950,20239360,2041.89,3,193.69
ORD053456,CAT21,10795,20228323,20237560,20220508,1317.02,5,200.3
ORD053457,CAT06,11217,20224444,20208571,20210400,305.89,11,447.24
ORD053458,CAT16,557,20200537,20239108,20232911,3258.84,10,285.95
ORD053459,CAT07,448,20214562,20236128,20220085,4861.72,12,412.83
ORD053460,CAT08,3805,20225222,20212618,20236158,1934.0,3,214.58
ORD053461,CAT15,17024,20201217,20237804,20237091,3893.87,13,150.43
ORD053462,CAT32,5709,20227997,20222996,20201024,915.33,18,310.4
ORD053463,CAT29,16768,20225829,20226786,20206953,592.28,4,22.59
ORD053464,CAT10,9781,20214625,20201822,20203950,2544.41,10,434.55
ORD053465,CAT32,8148,20224104,20229184,20214742,1663.95,18,438.42
ORD053466,CAT13,7741,20220857,20240022,20209849,4806.63,11,179.76
ORD053467,CAT14,4455,20228785,20211841,20230954,4952.98,12,373.69
ORD053468,CAT08,16380,20201923,20232618,20216055,1567.89,16,127.48
ORD053469,CAT29,970,20206052,20205959,20222327,2285.5,18,60.5
ORD053470,CAT31,16777,20216039,20236878,20235875,4736.15,16,297.3
ORD053471,CAT21,1887,20202250,20236609,20217993,2727.39,8,296.71
ORD053472,CAT06,17448,20224203,20215253,20220380,1361.08,1,93.55
ORD053473,CAT02,13047,20213332,20204609,20207863,4246.79,14,339.45
ORD053474,CAT14,7499,20218331,20200136,20220394,2965.08,7,95.18
ORD053475,CAT33,10971,20227969,20215014,20222878,3485.83,11,82.5
ORD053476,CAT01,6715,20215989,20221006,20219724,3922.68,17,452.71
ORD053477,CAT30,1473,20215867,20230697,20221017,1539.68,11,336.56
ORD053478,CAT08,2641,20213569,20230372,20226822,1976.33,4,9.08
ORD053479,CAT29,16011,20221348,20213167,20213486,3188.69,9,290.81
ORD053480,CAT19,11653,20208505,20200797,20209204,4737.71,15,217.92
ORD053481,CAT22,16473,20205108,20230501,20207438,1970.38,18,369.46
ORD053482,CAT29,14698,20215222,20222340,20204234,2170.51,4,406.1
ORD053483,CAT28,10387,20212487,20209659,20225108,2643.7,14,370.31
ORD053484,CAT02,13075,20222565,20235390,20203675,4298.61,7,347.6
ORD053485,CAT14,15994,20224220,20208388,20237753,2362.58,12,99.54
ORD053486,CAT06,8433,20222541,20204691,20204183,2718.71,13,244.41
ORD053487,CAT21,6166,20214569,20206649,20225521,739.01,4,160.46
ORD053488,CAT22,1797,20218588,20229469,20204300,4495.35,4,479.71
ORD053489,CAT01,12204,20231135,20211940,20217842,3217.79,1,31.81
ORD053490,CAT26,12351,20208607,20214114,20222789,46.45,18,383.14
ORD053491,CAT21,3575,20229161,20212488,20230358,2751.96,8,131.54
ORD053492,CAT22,11888,20219889,20207811,20217014,874.43,9,304.74
ORD053493,CAT26,12937,20207456,20218342,20212405,4938.99,11,327.71
ORD053494,CAT01,10699,20229119,20213631,20217215,3163.91,16,369.79
ORD053495,CAT30,10836,20217854,20237048,20219923,3369.51,1,155.33
ORD053496,CAT01,9779,20219422,20236795,20222448,3667.11,13,415.64
ORD053497,CAT27,2120,20221486,20204056,20226683,3146.25,9,255.44
ORD053498,CAT28,18450,20213247,20232518,20229631,3660.48,3,68.24
ORD053499,CAT06,16487,20208002,20227618,20220130,1813.26,16,68.69
ORD053500,CAT35,12981,20210998,20216633,20216822,3502.53,1,286.56
ORD053501,CAT34,5483,20212152,20230689,20205419,2248.94,5,407.92
ORD053502,CAT10,13289,20230967,20225871,20212414,2653.22,17,252.91
ORD053503,CAT22,16805,20213273,20216265,20224277,4765.5,14,370.87
ORD053504,CAT18,6862,20223552,20238409,20211770,2009.03,16,478.94
ORD053505,CAT09,7025,20230359,20219907,20212224,4841.31,16,181.35
ORD053506,CAT33,3201,20224799,20227457,20221826,32.32,14,283.57
ORD053507,CAT03,3100,20204117,20209746,20220195,854.24,2,115.82
ORD053508,CAT09,9430,20215302,20202193,20221758,4511.0,5,159.37
ORD053509,CAT21,8985,20208018,20209889,20227008,3033.35,1,329.92
ORD053510,CAT33,17595,20214464,20227207,20212617,141.64,4,26.29
ORD053511,CAT07,11506,20213336,20205979,20212529,3738.21,1,296.57
ORD053512,CAT07,10764,20204518,20228735,20234761,3836.75,8,394.86
ORD053513,CAT12,3499,20227130,20216497,20220422,1262.78,16,48.67
ORD053514,CAT27,6977,20218105,20226734,20217135,1966.32,4,434.26
ORD053515,CAT23,2534,20209656,20201717,20223783,2772.34,7,315.62
ORD053516,CAT13,2669,20228780,20227594,20235022,4772.42,19,44.33
ORD053517,CAT19,5012,20225386,20209482,20234885,4888.05,12,217.61
ORD053518,CAT30,2525,20205218,20209161,20201883,3877.31,5,7.31
ORD053519,CAT30,15449,20200331,20228861,20222673,3329.89,7,169.52
ORD053520,CAT25,8524,20214127,20216900,20213926,3876.36,16,459.77
ORD053521,CAT13,38,20218471,20201811,20208825,1822.97,5,288.61
ORD053522,CAT33,14463,20223873,20220836,20207750,3655.17,1,107.77
ORD053523,CAT18,4580,20224494,20228731,20215667,4509.28,8,225.74
ORD053524,CAT10,2123,20202638,20212783,20211566,3519.03,17,323.62
ORD053525,CAT14,14058,20219290,20226096,20208938,4741.39,12,185.27
ORD053526,CAT37,3748,20201956,20211795,20215076,1156.1,12,498.29
ORD053527,CAT28,724,20200308,20233268,20230358,825.91,15,310.38
ORD053528,CAT32,8017,20230279,20224523,20239112,2826.72,4,158.19
ORD053529,CAT17,5956,20220845,20232036,20202796,1459.47,4,404.41
ORD053530,CAT08,5408,20226786,20204405,20223619,2488.48,1,428.16
ORD053531,CAT34,3680,20209972,20207770,20217321,4044.09,16,458.99
ORD053532,CAT09,10810,20206919,20237893,20203419,1747.82,4,488.36
ORD053533,CAT33,16777,20206328,20216275,20230103,465.53,18,168.52
ORD053534,CAT08,13999,20230006,20203232,20214377,2194.96,15,111.73
ORD053535,CAT13,4710,20230168,20210140,20208427,679.26,13,355.8
ORD053536,CAT32,6680,20226720,20207950,20228843,3089.52,14,164.07
ORD053537,CAT12,13199,20222004,20221530,20200846,327.65,5,458.61
ORD053538,CAT12,3588,20208831,20237649,20210839,231.16,9,450.14
ORD053539,CAT01,152,20206921,20237704,20217844,2210.6,15,193.62
ORD053540,CAT19,1352,20222873,20218851,20215728,3136.11,5,163.21
ORD053541,CAT26,12427,20206858,20218535,20237142,2990.02,7,27.57
ORD053542,CAT12,8244,20223046,20238004,20206453,1824.85,13,362.09
ORD053543,CAT21,4135,20228608,20233488,20217390,4287.8,19,60.15
ORD053544,CAT24,16769,20208892,20209630,20203319,2944.02,12,394.27
ORD053545,CAT33,6154,20221750,20210993,20202281,550.51,3,130.25
ORD053546,CAT19,16765,20230633,20226475,20235387,4593.82,2,233.25
ORD053547,CAT17,4074,20227573,20207402,20229926,1609.3,14,320.73
ORD053548,CAT26,16596,20207355,20231669,20224302,2229.73,9,142.63
ORD053549,CAT13,11171,20220381,20200865,20223925,3937.62,13,407.26
ORD053550,CAT36,15556,20202367,20202236,20203689,1462.46,9,367.9
ORD053551,CAT12,3271,20229399,20206313,20224345,2038.77,18,392.02
ORD053552,CAT35,11900,20221166,20213015,20232436,327.24,16,17.71
ORD053553,CAT34,17646,20218701,20229490,20238142,3355.81,13,48.52
ORD053554,CAT26,8485,20230638,20228467,20214509,144.24,18,371.68
ORD053555,CAT35,8920,20214732,20236050,20203503,75.83,13,490.7
ORD053556,CAT15,7934,20204414,20200183,20203721,4932.41,6,203.05
ORD053557,CAT19,15803,20224270,20217728,20222007,417.0,7,249.96
ORD053558,CAT23,2997,20211349,20208625,20217173,3459.25,12,341.11
ORD053559,CAT32,6008,20204132,20203203,20205153,3659.61,8,388.1
ORD053560,CAT22,11219,20207354,20217972,20202043,3832.4,11,378.63
ORD053561,CAT11,7416,20212227,20207412,20207646,4620.04,2,255.9
ORD053562,CAT24,3248,20201881,20202000,20234469,2299.89,13,27.89
ORD053563,CAT17,14645,20229570,20237742,20238894,3093.0,12,190.8
ORD053564,CAT07,2460,20230335,20228630,20216934,2347.18,9,337.91
ORD053565,CAT10,1447,20202919,20232117,20236724,4380.63,15,451.26
ORD053566,CAT16,15846,20202480,20202774,20229278,1274.2,10,53.02
